id,symbol,headline,summary,date_time
791,AAPL,"Dow Jones Jumps 275 Points On Trump Executive Orders; Apple Gets Price-Target Hikes, While Nike Is Breaking Out Today","The major stock indexes were mixed on President Trump's executive orders on extending unemployment benefits. Nike stock is breaking out today.
",8/10/2020 10:58
792,AAPL,"Pre-Markets Stay Green: Apple, TikTok & Amazon in Focus","Volumes are expected to be down overall here in the dog days of summer, as Q2 begins to wind down as we await the final leg of reports from Retail.
",8/10/2020 10:29
793,AAPL,"Apple, Planet Fitness, Uber, Lyft and Grubhub highlighted as Zacks Bull and Bear of the Day","Apple, Planet Fitness, Uber, Lyft and Grubhub highlighted as Zacks Bull and Bear of the Day
",8/10/2020 10:15
794,AAPL,MTA asks Apple to help people unlock their phones without removing their masks,"NEW YORK (AP) — New York’s mass transit agency wants Apple to come up with a better way for iPhone users to unlock their phones without taking off their masks, as it seeks to guard against the spread of the coronavirus in buses and subways.
",8/10/2020 10:15
795,AAPL,Apple's stock rallies after Wedbush's Ives boosts price target to a Street-high $515,"Shares of Apple Inc.  rallied 1.2% in premarket trading Monday, after Wedbush analyst Dan Ives boosted his price target to a Street-high of $515 from $475, citing a &quot;discernible uptick&quot; in forecasts for the upcoming iPhone 12. He said that uptick bodes well for demand trends heading into this &quot;super cycle&quot; October launch. He kept his rating at outperform, while establishing a new &quot;bull case&quot; target of $600. Ives's price target is now the highest among the 41 analysts surveyed by FactSet, above second place $510, from First Shanghai analyst Xiao Yu Han. Ives's target is 15.9% above Friday's closing price of $444.45, and 22.1% above the FactSet average target of $421.75. &quot;While the soft macro and COVID bac...
",8/10/2020 7:54
796,AAPL,How Many Apple Inc. Shares Do Institutions Own?,"If you want to know who really controls Apple Inc. (NASDAQ:AAPL), then you'll have to look at the makeup of its share...
",8/10/2020 6:56
797,AAPL,"Apple suppliers' shares plunge in Hong Kong, China as Trump's WeChat ban is seen pummelling iPhone shipments","Apple suppliers in Hong Kong and China plummeted on Monday, after analysts predicted Donald Trump's ban on WeChat could lead to a sharp drop in iPhone shipments, as the American technology giant may have to remove the popular app from its App Store.On the mainland, Shenzhen-listed Luxshare Precision Industry, which derives 55 per cent of its income from Apple, plunged by as much as 7.7 per cent in early trading, before paring some of the losses, to end the morning session down 3.1 per cent at 52 yuan. GoerTek, a producer of the AirPods wireless earbuds, fell 4.7 per cent to 36.83 yuan.Hong Kong-listed AAC Technologies, which counts on Apple for 40 per cent of its revenue, dived 5.7 per cent to HK$57.75. AAC makes acoustic components for A...
",8/10/2020 5:30
798,AAPL,"30,000 Volunteers Currently Participating in Covid-19 Vaccine Trials, and Two More Numbers to Know","89% of the S&P 500’s market cap have already reported second-quarter results. Moderna, Pfizer, and AstraZeneca’s efforts to develop a Covid-19 vaccine enter Phase 3. And Apple splits its stock.
",8/10/2020 5:00
799,AAPL,FOCUS-Coronavirus accelerates European utilities' digital drive,"The control room, which runs a fleet of hydroelectric plants across the Piedmont region, hard hit by the pandemic, had to be secured to keep the lights on.  Operator Enel, Europe's largest utility, moved quickly to create a parallel backup control room at a smaller site 30 kms (18.6 miles) away while also plugging some key workers into the plant's data base so they could work from home to help keep control.  ""We'd never done this sort of thing over a long period of time but it worked instantly,"" said Giuseppe Serrecchia, Enel's head of Global Power Generation Digital Hub.
",8/10/2020 4:00
800,AAPL,Trump Widens China Tech Attack,"Aug.09 -- The U.S. and China are facing off on all sorts of issues. U.S. President Donald Trump moved to ban the apps TikTok and WeChat. Bloomberg’s Peter Elstrom discusses the implications for the tech industry on “Bloomberg Markets: China Open.”
",8/9/2020 23:06
801,AAPL,"Warren Buffett’s Berkshire Hathaway Shows Strong Stock Gains, but It Takes a Big Hit on Precision Castparts","Berkshire paid about $32 billion in 2016 to purchase the maker of aircraft parts.  Operating income excluding investment gains totaled $5.5 billion, down 10% from $6.1 billion in the second quarter of 2019, while operating income per share was about $3,422 per class A share, in line with the Bloomberg consensus estimate of $3,418 and down 9% from $3,755 a share in the year-earlier period.  The decline reflected sharply lower earnings at Berkshire’s manufacturing and service businesses, as well as a drop at the Burlington Northern Santa Fe railroad.
",8/8/2020 9:02
802,AAPL,"Berkshire takes big writedown for Precision Castparts, operating profit falls","Aug 8 (Reuters) - Warren Buffett's Berkshire Hathaway Inc said on Saturday its quarterly operating profit fell 10%, and it took a big writedown for its Precision Castparts Corp unit, which has had struggles during the coronavirus pandemic.
",8/8/2020 8:10
803,AAPL,"Trump's TikTok, WeChat Ban Is Big Tech’s Problem, Too","(Bloomberg Opinion) -- It finally happened. After a month of threatening to do so, President Donald Trump issued executive orders that will ban the popular Chinese-owned social media apps TikTok and WeChat in the U.S. on national security concerns. There are still some unknowns around the language and implementation of the decrees, and there’s a chance they get dialed back later during trade negotiations between the U.S. and China. Whatever happens, there will likely be lasting negative ramifications — and not just for Chinese firms, but for American technology companies as well.Trump’s orders, signed late Thursday, have a 45-day lag. They prohibit any person subject to U.S. jurisdiction from dealing with TikTok’s Beijing-based owner Byte...
",8/8/2020 8:00
804,AAPL,Nasdaq Valuations Say You’ll Be Stuck at Home for a Long Time,"(Bloomberg) -- In trying to explain the most baffling fact of 2020’s topsy-turvy markets, how tech valuations have swollen to bubble-era extremes even as a pandemic rages, people cite two things. Federal Reserve largesse, and hopes the coronavirus will be quickly contained.But another, slightly scarier theory exists as to how the value of companies in the Nasdaq 100 has expanded by $2.9 trillion in this of all years. It’s that the Covid-19 crisis’s impact, or at least the social-distancing strictures it has forced upon the world, will prove to be permanent.While not quite accepted wisdom, it’s a view coalescing in the minds of certain market watchers -- that even if the virus is defeated, the behaviors it has engendered will live on. The ...
",8/8/2020 7:00
805,AAPL,Walt Disney and the End of Moviegoing,"Mulan is coming to Disney+, and how we watch movies might be changing forever. That’s bad news for companies like AMC Entertainment Holdings. Plus, why Apple looks primed for a pullback.
",8/7/2020 20:59
806,AAPL,Apple Is Nearly Worth $2 Trillion. 8 Reasons It May Not Be Overvalued.,"Apple has rallied 55% this year, adding nearly $700 billion in market value—the equivalent of adding Cisco Systems, Oracle, Salesforce.com, and Zoom Video, with room to spare.
",8/7/2020 20:32
807,AAPL,Is Apple Also Eyeing TikTok?,"Anything you can do I can do better. Is that what Apple (AAPL) is trying to tell Microsoft? Rumors have been making the rounds that Apple would also like to get in on the TikTok action. A recent report by Axios intimated the tech giant might be interested in acquiring the Chinese video-sharing social network.Microsoft (MSFT) is currently in talks with parent company ByteDance to purchase TikTok’s US operations. Apple, however, has said there are no ongoing talks and it has no interest in a deal.Deutsche Bank analyst Jeriel Ong has also joined the discussion. Calling the deal unlikely, the analyst lists several reasons why the idea is fanciful.For starters, Ong notes, assuming TikTok has a $30 billion enterprise value, a deal would be 10 t...
",8/7/2020 18:43
